ANO;MES;CODIGO_RNT;COD_MUN;COD_DPTO;ESTADO_RNT;RAZON_SOCIAL_ESTABLECIMIENTO;DEPARTAMENTO;MUNICIPIO;CATEGORIA;SUB_CATEGORIA;NUM_EMP;HABITACIONES;CAMAS
2024;3;54296;50001;50;ACTIVO;HOTEL SAMAN REAL AG;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;13;15
2024;3;54297;50573;50;ACTIVO;A B DITZEL Y CIA S.A.S;META;PUERTO LOPEZ;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;3;4;8
2024;2;54298;50400;50;ACTIVO;HOTEL LLANO REAL LEJANIAS;META;LEJANIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;16;16
2024;3;54596;50006;50;ACTIVO;CABAÑAS LA FORTUNA;META;ACACIAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;5;25
2024;3;54820;50006;50;ACTIVO;FINCA LOS ALPES;META;ACACIAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;4;20
2024;1;54823;50001;50;ACTIVO;VILLA KAROLA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;5;10
2024;4;54938;50350;50;ACTIVO;CRISTALES TRAVEL ECOLODGE;META;LA MACARENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;54940;50001;50;ACTIVO;CASAS CAMPESTRES VILLAS DEL LLANO;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;4;12
2024;3;54945;50001;50;ACTIVO;VILLA DIANA QUINTA CAMPESTRE;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;5;10
2024;4;54951;50001;50;ACTIVO;AGENCIA DE VIAJES Y TURISMO COLOMBIA SIN FRONTERAS CHIVAS RUMBERAS;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;1;55004;50330;50;ACTIVO;RIVERA DE LAS CASCADAS;META;MESETAS;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;55005;50330;50;ACTIVO;PUEBLO CHIQUITO;META;MESETAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);2;5;12
2024;4;55007;50330;50;ACTIVO;HOTEL DOÑA BETTY.;META;MESETAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;2;30;38
2024;3;55009;50330;50;ACTIVO;EL BOTALON DEL ABUELO;META;MESETAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;11;28
2024;1;55039;50001;50;ACTIVO;HOTEL CAMPESTRE LA TOSCANA;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;5;18
2024;2;55045;50006;50;ACTIVO;LUIS HENRY BALLESTEROS RUEDA;META;ACACIAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;12
2024;1;55051;50006;50;ACTIVO;ESTADERO BRISA LLANERA;META;ACACIAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;10;10
2024;3;55058;50001;50;ACTIVO;HOTEL JUANCHOS;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;16;18
2024;4;55059;50001;50;ACTIVO;TUFINCA.CO;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;55635;50001;50;ACTIVO;LA DACHA DEL LLANO;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;7;15
2024;4;55733;50370;50;ACTIVO;HOTEL COPETE;META;LA URIBE;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;22;22
2024;1;55814;50006;50;ACTIVO;VIAJANDO POR TODA COLOMBIA;META;ACACIAS;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;1;55816;50006;50;ACTIVO;SCHOOL TOURS;META;ACACIAS;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;2;56335;50001;50;ACTIVO;ALAMEDA VILLAVICENCIO;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;1;14;20
2024;3;56519;50313;50;ACTIVO;HOTEL  ALHAMBRA TORRE B;META;GRANADA (META);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;12;21
2024;3;56785;50001;50;ACTIVO;CASA BORA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;3;7
2024;2;56786;50350;50;ACTIVO;CRISTALES TINIGUA TOUR;META;LA MACARENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;56787;50001;50;ACTIVO;HOTEL CARIBE AZUL;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;12;12
2024;3;56789;50606;50;ACTIVO;HOTEL SAN GABRIEL HRA;META;RESTREPO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;17;21
2024;4;57466;50150;50;ACTIVO;HOTEL BRISAS DEL LLANO;META;CASTILLA LA NUEVA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;18;20
2024;3;57467;50001;50;ACTIVO;HOTEL VIVA VILLAVICENCIO;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;20;24
2024;2;57528;50006;50;ACTIVO;FINCA AGROTURISTICA LOS KIOSCOS;META;ACACIAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;6;25
2024;2;57530;50001;50;ACTIVO;TU PROXIMA AVENTURA;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;57638;50683;50;ACTIVO;HOTEL CAMPESTRE LA CONTEA;META;SAN JUAN DE ARAMA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;9;14
2024;3;57640;50683;50;ACTIVO;HOTEL MARIA G;META;SAN JUAN DE ARAMA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;9;14
2024;2;57641;50400;50;ACTIVO;FINCA ECOTURISTICA CASCADA DE AZUFRE TODO UN PARAISO NATURAL;META;LEJANIAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;5;36
2024;2;57644;50400;50;ACTIVO;MARAVILLAS DEL GÜEJAR;META;LEJANIAS;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;4;57652;50568;50;ACTIVO;HOTEL Y RESTURANTE LA REINA;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;24;38
2024;3;57684;50001;50;ACTIVO;HOTEL VHERATTI;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;34;41
2024;3;57702;50110;50;ACTIVO;HOTEL SUPER 8 ROJO;META;BARRANCA DE UPIA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;22;28
2024;4;57714;50001;50;ACTIVO;HOTEL VILLA REAL DEL LLANO;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;26;30
2024;3;57715;50270;50;ACTIVO;DORADO TRAVELS;META;EL DORADO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;2;57823;50606;50;ACTIVO;FINCA TURISTICA VILLA ESPERANZA;META;RESTREPO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;7
2024;3;57830;50001;50;ACTIVO;HOTEL BOUTIQUE  ROYAL CLASSY;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;9;12
2024;3;57837;50001;50;ACTIVO;HOTEL VILLAVICENCIO REAL;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;19;23
2024;1;57838;50001;50;ACTIVO;FABIO ENRIQUE NUÑEZ CADENA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;0;7;10
2024;3;57840;50313;50;ACTIVO;TIENDA CRISTIANA MARANATHA;META;GRANADA (META);AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;57879;50606;50;ACTIVO;FINCA DE ADOBE;META;RESTREPO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;9;40
2024;4;57957;50573;50;ACTIVO;HOTEL LAS MARGARITAS N.L;META;PUERTO LOPEZ;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;1;20;20
2024;3;58055;50006;50;ACTIVO;GRAN HOTEL ACACIAS;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;34;38
2024;3;58116;50001;50;ACTIVO;HOSPEDAJE EL DESCANSO DE POMPEYA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;10;12
2024;1;58250;50350;50;ACTIVO;LAS MACARENIAS.COM;META;LA MACARENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;10;22
2024;1;58285;50313;50;ACTIVO;HOTEL MONSERRATT;META;GRANADA (META);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;2;14;18
2024;4;58286;50350;50;ACTIVO;ROBINZON DUBAN TORRES PARGA;META;LA MACARENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;4;58287;50001;50;ACTIVO;HOTEL DINASTIA REAL DEL LLANO;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;4;24;24
2024;4;58288;50001;50;ACTIVO;MI LLANO HOTEL G&G;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;23;34
2024;3;58497;50313;50;ACTIVO;HOTEL REAL DEL ARIARI;META;GRANADA (META);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;21;32
2024;4;58615;50110;50;ACTIVO;HOTEL YUSANT;META;BARRANCA DE UPIA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;6;8
2024;3;58617;50568;50;ACTIVO;HOTEL LA TROYA 4H;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;16;16
2024;3;58618;50568;50;ACTIVO;HOTEL NICOL;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;26;26
2024;2;58620;50223;50;ACTIVO;MERAKI ALOJAMIENTO;META;CUBARRAL;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;9;22
2024;4;58621;50001;50;ACTIVO;WWW LA FINCA COM CO;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;2;58622;50568;50;ACTIVO;HOTEL BELLO PARAISO G;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;9;11
2024;4;58623;50110;50;ACTIVO;HOTEL FUERTE MARBELLA;META;BARRANCA DE UPIA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;38;43
2024;4;58630;50226;50;ACTIVO;HOTEL LA MAPORITA;META;CUMARAL;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;1;8;17
2024;1;58640;50001;50;ACTIVO;LUZ MARLENE GALVIS DE SIERRA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;10;17
2024;4;58721;50001;50;ACTIVO;METATOURS AGENCIA DE VIAJES;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;58726;50350;50;ACTIVO;LA CACHIVERA TOURS CRISTALES SAS;META;LA MACARENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;58871;50606;50;ACTIVO;QUINTA MARIA PAULA;META;RESTREPO;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;0;4;8
2024;4;59141;50001;50;ACTIVO;NQ HOTEL ORINOQUIA;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;3;17;45
2024;3;59173;50350;50;ACTIVO;MULTIDESTINOS EXPRESS 2;META;LA MACARENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;1;0;0
2024;3;59256;50001;50;ACTIVO;MESA OLEA JORGE LUIS;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;4;7
2024;3;59467;50001;50;ACTIVO;FINCA CAMPESTRE SAN JOSE;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;10;12
2024;2;59715;50001;50;ACTIVO;HOTEL MARIA ISABEL;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;5;15
2024;4;59763;50001;50;ACTIVO;HOTEL Y BALNEARIO EL DESCANSO;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;9;15
2024;3;59769;50001;50;ACTIVO;FINCA CAMPESTRE COSTA DEL LLANO;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;11;70
2024;2;59797;50573;50;ACTIVO;HOTEL LAS MARIAS;META;PUERTO LOPEZ;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;17;19
2024;2;60004;50683;50;ACTIVO;FINCA MANZANARES DEL ARIARI;META;SAN JUAN DE ARAMA;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;10;30
2024;1;60025;50313;50;ACTIVO;HOTEL PARAISO DEL LLANO DE GRANADA;META;GRANADA (META);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;29;40
2024;2;60026;50313;50;ACTIVO;ZAFFARI META COLOMBIA;META;GRANADA (META);AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;2;0;0
2024;3;60029;50223;50;ACTIVO;CENTRO TURISTICO BRISAS DEL CANEY ARIARI;META;CUBARRAL;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;10;20
2024;1;60031;50223;50;ACTIVO;HOSPEDAJE TREBOL DEL LLANO;META;CUBARRAL;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;10;10
2024;3;60058;50001;50;ACTIVO;NELSON ARTURO QUIROGA ALBA;META;VILLAVICENCIO;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;60059;50001;50;ACTIVO;ANA VISAY GOMEZ MUÑOZ;META;VILLAVICENCIO;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;60124;50223;50;ACTIVO;HOTEL NICOS;META;CUBARRAL;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;5;5
2024;1;60125;50325;50;ACTIVO;LA POSADA DE LUCY;META;MAPIRIPAN;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;18;27
2024;3;60231;50001;50;ACTIVO;HOTEL NINA;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;2;4
2024;2;60265;50330;50;ACTIVO;COLOMBIA CLIMBING;META;MESETAS;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;60273;50001;50;ACTIVO;ORANGE SKY TRIPS;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;60275;50001;50;ACTIVO;HOSPEDAJE EL YOPO;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;16;16
2024;1;60308;50001;50;ACTIVO;SHADDAI NUESTRO HOTEL;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;9;20
2024;2;60485;50313;50;ACTIVO;HOTEL CRISOL REAL DEL ARIARI;META;GRANADA (META);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;14;18
2024;4;60494;50006;50;ACTIVO;ASOCIACION RUTA DEL ATARDECER LLANERO ASOTRALL;META;ACACIAS;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;60633;50001;50;ACTIVO;INMOBILCAR TRAVEL;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES MAYORISTAS;2;0;0
2024;1;60929;50568;50;ACTIVO;HOSPEDAJE EL MEJOR AMIGO;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;10;12
2024;2;60940;50001;50;ACTIVO;ALOJAMIENTO RURAL;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;10;5
2024;4;61100;50568;50;ACTIVO;HOTEL DANNA SOFIA;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;21;22
2024;4;61102;50001;50;ACTIVO;GRUPO VIVE INTERNACIONAL;META;VILLAVICENCIO;OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES;OPERADOR PROFESIONAL DE CONGRESOS FERIAS Y CONVENCIONES;0;0;0
2024;3;61168;50001;50;ACTIVO;THUNDERBIRD DEL LLANO AGENCIA DE VIAJES Y TURISMO;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;4;61424;50568;50;ACTIVO;BEST WESTERN PUERTO GAITAN HOTEL;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;26;63;81
2024;4;61439;50689;50;ACTIVO;AITAWA ECOHOSTAL SAS;META;SAN MARTIN;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOSTAL;0;4;12
2024;3;61446;50001;50;ACTIVO;HACIENDA PALMETTO;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;5;10
2024;3;61473;50001;50;ACTIVO;CASA QUINTA LA ISABELLITA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;1;1;25
2024;1;61559;50006;50;ACTIVO;VIAJES CLARITA;META;ACACIAS;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;61560;50001;50;ACTIVO;CABAÑAS VILLA SANTY;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;7;14
2024;3;61879;50226;50;ACTIVO;AGUA DULCE ECOTOUR;META;CUMARAL;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;14
2024;2;61881;50001;50;ACTIVO;THE MASTER MUSIC;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;61882;50568;50;ACTIVO;HOTEL EL PAJONAL;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;2;29;29
2024;1;61887;50606;50;ACTIVO;TOURS Y CAFÉ CANEY;META;RESTREPO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;61981;50001;50;ACTIVO;FINCA VILLA ALTAGRACIA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;3;5
2024;4;61984;50006;50;ACTIVO;CORPORACION CORCULDER;META;ACACIAS;OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES;OPERADOR PROFESIONAL DE CONGRESOS FERIAS Y CONVENCIONES;0;0;0
2024;3;62035;50370;50;ACTIVO;ECOURIBE;META;LA URIBE;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;62348;50711;50;ACTIVO;HOTEL CRISTALES PLAZA;META;VISTA HERMOSA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;9;15
2024;3;62546;50568;50;ACTIVO;HOTEL EL AMARILLO DEL META;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;1;30;36
2024;2;62697;50001;50;ACTIVO;TRANS TURISMO RUEDA POR EL MUNDO;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;11;0;0
2024;4;62752;50568;50;ACTIVO;HOTEL SAN MATEO;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;44;57
2024;3;62757;50568;50;ACTIVO;POSADA EL RUBY DE PUERTO TRIUNFO;META;PUERTO GAITAN (MANACACIAS);VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;60;60
2024;4;62907;50001;50;ACTIVO;TIUMA PARK TRAVELS;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;4;62972;50330;50;ACTIVO;CATYPSA EXPEDITIONS;META;MESETAS;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;62989;50001;50;ACTIVO;TRANS TURISMO RUEDA POR EL MUNDO;META;VILLAVICENCIO;EMPRESAS DE TRANSPORTE TERRESTRE AUTOMOTOR;TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL;11;0;0
2024;2;62990;50568;50;ACTIVO;HOSPEDAJE CLEMENTE C;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;10;12
2024;3;63014;50568;50;ACTIVO;HOTEL ANAURORA;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;10;10
2024;4;63263;50001;50;ACTIVO;CENTRO ECUESTRE LA POTRA;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;63431;50001;50;ACTIVO;RICARDO OLAYA TOURS VIAJES Y PEREGRINACIONES;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;1;0;0
2024;3;63601;50006;50;ACTIVO;HOTEL PARAISO  ACACIREÑO;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;17;26
2024;4;63603;50001;50;ACTIVO;HOSTEL LOS DE A PIE;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOSTAL;0;3;4
2024;2;63621;50689;50;ACTIVO;AVENTOURS DEL LLANO E.A.R;META;SAN MARTIN;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;63837;50001;50;ACTIVO;ECOTRAIL MANANTIAL;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;63838;50001;50;ACTIVO;WE TRAVEL;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;2;64041;50006;50;ACTIVO;NUEVO OESTE;META;ACACIAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);3;5;7
2024;3;64103;50001;50;ACTIVO;AGENCIA DE VIAJES Y TURISMO GLOBAL TOUR LLANOS;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;64314;50001;50;ACTIVO;REFUGIO LLANERO HOTEL BOUTIQUE;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;2;20;33
2024;1;64335;50573;50;ACTIVO;HOTEL CAYAPO;META;PUERTO LOPEZ;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;19;30
2024;3;64342;50006;50;ACTIVO;EL RANCHON BAQUERO;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;11;17
2024;3;64346;50350;50;ACTIVO;HOTEL MOROCHO;META;LA MACARENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;12;13
2024;1;64673;50680;50;ACTIVO;HOTEL GUAROA DEL LLANO;META;SAN CARLOS GUAROA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;19;25
2024;3;64830;50001;50;ACTIVO;ALLTOURSVIP;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES MAYORISTAS;0;0;0
2024;3;65188;50006;50;ACTIVO;HOTEL FIRENZE JRC SAS ACACIAS;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;15;15
2024;4;65222;50313;50;ACTIVO;HOTEL CAÑO CRISTALES;META;GRANADA (META);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;20;22
2024;1;65225;50001;50;ACTIVO;BALNEARIO SANTA ANA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;5;10
2024;2;65227;50573;50;ACTIVO;HOTEL LOS PINOS LB;META;PUERTO LOPEZ;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;12;15
2024;3;65255;50313;50;ACTIVO;HOTEL COLONO PLAZA;META;GRANADA (META);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;36;53
2024;2;65261;50001;50;ACTIVO;HOSPEDAJE MI CIELO;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;27;27
